time	annotations
28564.281	N
28565.775	N
28567.141	N
28568.461	N
28569.797	N
28571.087	N
28572.439	N
28573.694	N
28575.038	N
28576.427	N
28577.779	N
28579.202	N
28580.548	N
28582.015	N
28583.382	N
28584.812	N
28586.101	N
28587.429	N
28588.750	N
28590.219	N
28591.634	N
28593.040	N
28594.413	N
28595.763	N
28597.192	N
28598.571	N
28600.015	N
28601.381	N
28602.833	N
28604.216	N
28605.664	N
28607.047	N
28608.477	N
28609.928	N
28611.320	N
28612.873	N
28614.322	N
28615.763	N
28617.078	N
28618.475	N
28619.848	N
28621.251	N
28622.626	N
28623.967	N
28625.328	N
28626.617	N
28627.942	N
28629.202	N
28630.524	N
28631.892	N
28633.227	N
28634.603	N
28635.949	N
28637.364	N
28638.717	N
28640.158	N
28641.591	N
28643.002	N
28644.367	N
28645.766	N
28647.761	N
28649.381	N
28650.938	N
28652.480	N
28654.227	N
28655.714	N
28657.319	N
28658.719	N
28660.128	N
28661.688	N
28663.239	N
28664.765	N
28666.148	N
28667.640	N
28669.030	N
28670.420	N
28671.810	N
28673.150	N
28674.616	N
28676.030	N
28677.621	N
28679.181	N
28680.798	N
28682.292	N
28683.711	N
28685.216	N
28686.719	N
28688.287	N
28689.749	N
28691.302	N
28692.605	N
28694.009	N
28695.289	N
28696.723	N
28698.171	N
28699.571	N
28700.882	N
28701.874	N
28702.870	N
28704.014	N
28705.239	N
28706.478	N
28707.699	N
28708.780	N
28709.797	N
28710.751	N
28711.701	N
28712.649	N
28713.583	N
28714.587	N
28715.636	N
28716.695	N
28717.773	N
28718.806	N
28719.824	N
28720.936	N
28722.108	N
28723.164	N
28724.204	N
28725.235	N
28726.266	N
28727.345	N
28728.491	N
28729.681	N
28730.809	N
28731.992	N
28733.191	N
28734.368	N
28735.589	N
28736.658	N
28737.635	N
28738.545	N
28739.414	N
28740.275	N
28741.172	N
28742.507	N
28744.052	N
28745.382	N
28746.847	N
28748.190	N
28749.533	N
28750.827	N
28752.206	N
28753.512	N
28754.898	N
28756.377	N
28757.772	N
28759.221	N
28760.733	N
28762.567	N
28763.992	N
28765.359	N
28766.690	N
28768.079	N
28769.445	N
28770.867	N
28772.283	N
28773.685	N
28775.047	N
28776.392	N
28777.748	N
28779.055	N
28780.406	N
28781.703	N
28783.063	N
28784.431	N
28785.780	N
28787.164	N
28788.533	N
28789.910	N
28791.284	N
28792.774	N
28794.170	N
28795.638	N
28797.063	N
28798.557	N
28800.150	N
28801.678	N
28803.072	N
28804.356	N
28805.709	N
28807.144	N
28808.836	N
28810.241	N
28811.634	N
28812.979	N
28814.373	N
28815.756	N
28817.150	N
28818.616	N
28819.996	N
28821.436	N
28822.831	N
28824.344	N
28825.809	N
28827.477	N
28828.977	N
28830.568	N
28832.055	N
28833.648	N
28835.078	N
28836.541	N
28837.952	N
28839.436	N
28840.814	N
28842.156	N
28843.469	N
28844.843	N
28846.207	N
28847.633	N
28849.039	N
28850.381	N
28851.711	N
28852.921	N
28854.092	N
28855.297	N
28856.595	N
28857.891	N
28859.153	N
28860.484	N
28861.754	N
28863.108	N
28864.294	N
28865.547	N
28866.827	N
28868.076	N
28869.398	N
28870.711	N
28872.040	N
28873.412	N
28874.686	N
28875.914	N
28877.041	N
28878.353	N
28879.798	N
28881.161	N
28882.578	N
28883.948	N
28885.363	N
28886.733	N
28888.144	N
28889.553	N
28891.201	N
28892.695	N
28894.196	N
28895.677	N
28897.104	N
28898.544	N
28899.969	N
28901.444	N
28902.829	N
28904.256	N
28905.637	N
28907.117	N
28908.582	N
28909.980	N
28911.487	N
28912.839	N
28914.336	N
28915.710	N
28917.150	N
28918.505	N
28919.892	N
28921.277	N
28922.661	N
28924.080	N
28925.453	N
28926.948	N
28928.375	N
28929.788	N
28931.170	N
28932.596	N
28934.007	N
28935.373	N
28936.820	N
28937.500	V
28938.703	N
28940.056	N
28941.301	N
28942.387	N
28943.422	N
28944.398	N
28945.371	N
28946.303	N
28947.192	N
28948.078	N
28948.942	N
28949.779	N
28950.592	N
28951.392	N
28952.162	N
28952.933	N
28953.690	N
28954.429	N
28955.167	N
28955.885	N
28956.607	N
28957.333	N
28958.074	N
28958.906	N
28960.118	N
28961.291	N
28962.329	N
28963.382	N
28964.486	N
28965.476	N
28966.458	N
28967.340	N
28968.209	N
28969.133	N
28970.195	N
28971.326	N
28972.468	N
28973.563	N
28974.679	N
28975.815	N
28976.993	N
28978.273	N
28979.652	N
28980.944	N
28982.267	N
28983.557	N
28984.952	N
28986.204	N
28987.484	N
28988.892	N
28990.281	N
28991.658	N
28993.117	N
28994.678	N
28996.062	N
28997.251	N
28998.474	N
28999.579	N
29000.713	N
29001.907	N
29003.008	N
29004.158	N
29005.375	N
29006.484	N
29007.681	N
29008.978	N
29010.225	N
29011.607	N
29012.934	N
29014.326	N
29015.687	N
29016.931	N
29018.242	N
29019.492	N
29020.891	N
29022.431	N
29023.970	N
29025.472	N
29026.875	N
29028.391	N
29029.818	N
29031.663	N
29033.196	N
29034.873	N
29036.401	N
29038.039	N
29039.451	N
29040.910	N
29042.265	N
29043.649	N
29044.927	N
29046.441	N
29047.922	N
29049.321	N
29050.710	N
29052.168	N
29053.540	N
29055.011	N
29056.453	N
29057.997	N
29059.576	N
29061.031	N
29062.441	N
29063.727	N
29065.565	N
29067.164	N
29068.662	N
29070.110	N
29071.561	N
29073.156	N
29074.769	N
29076.452	N
29077.999	N
29079.655	N
29081.142	N
29082.620	N
29084.065	N
29085.908	N
29087.389	N
29088.881	N
29090.277	N
29091.757	N
29093.235	N
29094.580	N
29096.166	N
29097.572	N
29098.930	N
29100.177	N
29101.376	N
29102.789	N
29104.235	N
29105.616	N
29107.064	N
29108.452	N
29109.826	N
29111.205	N
29112.547	N
29113.960	N
29115.345	N
29116.946	N
29118.421	N
29119.914	N
29121.492	N
29122.922	N
29124.747	N
29126.303	N
29127.840	N
29129.226	N
29130.710	N
29132.112	N
29133.305	N
29134.525	N
29135.915	N
29137.304	N
29138.864	N
29140.326	N
29141.791	N
29143.156	N
29144.712	N
29146.174	N
29147.776	N
29149.349	N
29150.900	N
29152.486	N
29153.998	N
29155.757	N
29157.175	N
29158.892	N
29160.407	N
29162.160	N
29163.730	N
29165.258	N
29166.700	N
29167.982	N
29169.359	N
29170.734	N
29172.125	N
29173.522	N
29174.829	N
29176.173	N
29177.487	N
29178.819	N
29180.245	N
29181.542	N
29182.885	N
29184.141	N
29185.423	N
29186.881	N
29188.201	N
29189.563	N
29190.869	N
29192.141	N
29193.551	N
29194.899	N
29196.313	N
29197.726	N
29199.069	N
29200.442	N
29201.737	N
29203.092	N
29204.405	N
29205.680	N
29207.164	N
29208.610	N
29210.273	N
29211.741	N
29213.149	N
29214.548	N
29215.843	N
29217.225	N
29218.591	N
29220.279	N
29221.703	N
29223.199	N
29224.664	N
29226.221	N
29227.702	N
29229.146	N
29231.018	N
29232.667	N
29234.252	N
29235.609	N
29237.039	N
29238.505	N
29239.944	N
29241.484	N
29242.937	N
29244.687	N
29246.147	N
29247.678	N
29249.125	N
29250.845	N
29252.397	N
29253.933	N
29255.189	N
29256.489	N
29257.781	N
29259.577	N
29261.129	N
29262.634	N
29264.089	N
29265.667	N
29267.111	N
29268.642	N
29270.129	N
29271.592	N
29273.303	N
29274.732	N
29276.227	N
29277.594	N
29279.283	N
29280.681	N
29282.293	N
29283.743	N
29285.198	N
29286.689	N
29288.047	N
29289.485	N
29290.927	N
29292.465	N
29293.984	N
29295.373	N
29296.858	N
29298.180	N
29299.664	N
29301.024	N
29302.421	N
29303.889	N
29305.284	N
29306.710	N
29308.047	N
29309.471	N
29310.858	N
29312.225	N
29313.724	N
29315.054	N
29316.734	N
29318.110	N
29319.586	N
29321.150	N
29322.665	N
29324.072	N
29325.475	N
29327.008	N
29328.404	N
29329.852	N
29331.195	N
29332.388	N
29333.853	N
29335.266	N
29336.827	N
29338.226	N
29339.676	N
29341.147	N
29342.455	N
29343.914	N
29345.219	N
29346.675	N
29348.086	N
29349.499	N
29350.977	N
29352.367	N
29353.859	N
29355.220	N
29356.691	N
29358.158	N
29359.551	N
29361.156	N
29362.599	N
29364.148	N
29365.579	N
29367.055	N
29368.441	N
29369.840	N
29371.350	N
29372.772	N
29374.305	N
29375.715	N
29377.274	N
29378.693	N
29380.227	N
29381.715	N
29383.199	N
29384.828	N
29386.244	N
29387.742	N
29389.163	N
29390.640	N
29392.076	N
29393.492	N
29394.957	N
29396.369	N
29397.859	N
29399.195	N
29400.625	N
29402.094	N
29403.470	N
29404.934	N
29406.252	N
29407.658	N
29409.037	N
29410.430	N
29411.880	N
29413.210	N
29414.688	N
29416.091	N
29417.562	N
29418.908	N
29420.349	N
29421.752	N
29423.123	N
29424.570	N
29425.945	N
29427.453	N
29428.812	N
29430.115	N
29431.495	N
29432.766	N
29434.165	N
29435.507	N
29436.867	N
29438.341	N
29439.672	N
29441.024	N
29442.313	N
29443.587	N
29444.986	N
29446.289	N
29447.713	N
29449.224	N
29450.594	N
29452.022	N
29453.306	N
29454.625	N
29455.986	N
29457.297	N
29458.765	N
29460.152	N
29461.550	N
29463.044	N
29464.436	N
29465.892	N
29467.260	N
29468.663	N
29470.007	N
29471.275	N
29472.735	N
29474.117	N
29475.600	N
29477.014	N
29478.407	N
29479.835	N
29481.157	N
29482.541	N
29483.839	N
29485.141	N
29486.475	N
29487.791	N
29489.152	N
29490.414	N
29491.616	N
29492.660	N
29493.719	N
29494.741	N
29495.683	N
29496.634	N
29497.581	N
29498.476	N
29499.067	S
29500.109	N
29501.003	N
29501.899	N
29502.813	N
29503.712	N
29504.641	N
29505.602	N
29506.562	N
29507.595	N
29508.686	N
29509.731	N
29510.860	N
29511.932	N
29512.949	N
29513.938	N
29514.977	N
29516.015	N
29517.116	N
29518.212	N
29519.339	N
29520.476	N
29521.646	N
29522.836	N
29523.960	N
29525.127	N
29526.336	N
29527.535	N
29528.954	N
29530.240	N
29531.569	N
29532.828	N
29534.076	N
29535.351	N
29536.524	N
29537.743	N
29538.974	N
29540.215	N
29541.579	N
29542.829	N
29544.131	N
29545.386	N
29546.709	N
29548.040	N
29549.242	N
29550.627	N
29551.870	N
29553.215	N
29554.533	N
29555.836	N
29557.219	N
29558.430	N
29559.720	N
29561.000	N
29562.257	N
29563.557	N
29564.749	N
29566.141	N
29567.485	N
29568.830	N
29570.243	N
29571.603	N
29573.029	N
29574.422	N
29575.775	N
29577.109	N
29578.434	N
29579.834	N
29581.224	N
29582.644	N
29584.136	N
29585.579	N
29587.089	N
29588.539	N
29590.045	N
29591.406	N
29592.825	N
29594.250	N
29595.953	N
29597.391	N
29598.790	N
29600.222	N
29601.580	N
29603.018	N
29604.410	N
29605.875	N
29607.242	N
29608.633	N
29610.086	N
29611.461	N
29612.907	N
29614.225	N
29615.755	N
29617.175	N
29618.688	N
29620.101	N
29621.418	N
29622.834	N
29624.106	N
29625.469	N
29626.823	N
29628.163	N
29629.525	N
29630.798	N
29632.146	N
29633.387	N
29634.683	N
29636.039	N
29637.343	N
29638.908	N
29640.293	N
29641.836	N
29643.243	N
29644.663	N
29646.156	N
29647.496	N
29648.884	N
29650.201	N
29651.617	N
29653.022	N
29654.431	N
29655.788	N
29657.099	N
29658.476	N
29659.848	N
29661.147	N
29662.323	N
29663.484	N
29664.769	N
29666.030	N
29667.305	N
29668.610	N
29669.875	N
29671.202	N
29672.509	N
29673.859	N
29675.368	N
29676.816	N
29678.358	N
29679.752	N
29681.133	N
29682.439	N
29683.696	N
29685.046	N
29686.472	N
29687.995	N
29689.446	N
29690.861	N
29692.148	N
29693.438	N
29694.687	N
29695.945	N
29697.281	N
29698.535	N
29699.837	N
29701.042	N
29702.265	N
29703.585	N
29704.865	N
29706.170	N
29707.446	N
29708.678	N
29709.963	N
29711.204	N
29712.407	N
29713.596	N
29714.658	N
29715.767	N
29716.976	N
29718.110	N
29719.349	N
29720.607	N
29721.804	N
29723.013	N
29724.188	N
29725.366	N
29726.467	N
29727.480	N
29728.512	N
29729.533	N
29730.529	N
29731.576	N
29732.601	N
29733.589	N
29734.610	N
29735.635	N
29736.617	N
29737.660	N
29738.766	N
29739.820	N
29740.974	N
29742.206	N
29743.433	N
29744.806	N
29746.109	N
29747.387	N
29748.723	N
29749.996	N
29751.337	N
29752.623	N
29753.875	N
29755.233	N
29756.531	N
29757.900	N
29759.234	N
29760.538	N
29761.939	N
29763.072	N
29764.119	X
29765.096	X
29765.789	X
29766.110	N
29766.547	X
29766.797	X
29767.043	N
29767.993	S
29768.989	N
29769.931	N
29770.844	N
29771.751	N
29772.656	N
29773.554	N
29774.420	N
29775.275	N
29776.126	N
29776.947	N
29777.769	N
29778.581	N
29779.368	N
29780.153	N
29780.932	N
29781.701	N
29782.446	N
29783.190	N
29783.976	N
29784.854	N
29786.032	N
29787.110	N
29788.180	N
29789.241	N
29790.236	N
29791.219	N
29792.140	N
29793.024	N
29793.889	N
29794.741	N
29795.594	N
29796.468	N
29797.391	N
29798.339	N
29799.319	N
29800.345	N
29801.346	N
29802.337	N
29803.338	N
29804.309	N
29805.235	N
29806.110	N
29806.977	N
29807.882	N
29808.796	N
29809.674	N
29810.552	N
29811.449	N
29812.335	N
29813.211	N
29814.165	N
29815.153	N
29816.097	N
29817.029	N
29817.919	N
29818.801	N
29819.661	N
29820.502	N
29821.321	N
29822.125	N
29822.922	N
29823.719	N
29824.509	N
29825.324	N
29826.177	N
29827.044	N
29827.985	N
29828.971	N
29829.920	N
29830.895	N
29831.815	N
29832.709	N
29833.624	N
29834.506	N
29835.424	N
29836.354	N
29837.328	N
29838.323	N
29839.282	N
29840.209	N
29841.092	N
29841.964	N
29842.820	N
29843.710	N
29844.734	N
29845.768	N
29846.805	N
29847.836	N
29848.798	N
29849.805	N
29850.749	N
29851.702	N
29852.663	N
29853.577	N
29854.442	N
29855.359	N
29856.345	N
29857.336	N
29858.352	N
29859.333	N
29860.327	N
29861.259	N
29862.193	N
29863.134	N
29864.005	N
29864.867	N
29865.751	N
29866.630	N
29867.515	N
29868.422	N
29869.352	N
29870.335	N
29871.242	N
29872.238	N
29873.216	N
29874.141	N
29875.060	N
29875.960	N
29876.860	N
29877.817	N
29878.732	N
29879.617	N
29880.530	N
29881.499	N
29882.442	N
29883.519	N
29884.008	X
29884.569	N
29885.611	N
29886.676	N
29887.641	N
29888.663	N
29889.633	N
29889.996	U
29890.583	X
29891.571	N
29892.493	N
29893.399	N
29894.313	N
29895.227	N
29896.192	N
29897.170	N
29898.142	N
29899.179	N
29900.320	N
29901.430	N
29902.539	N
29903.642	N
29904.605	N
29905.577	N
29906.618	N
29907.641	N
29908.773	N
29909.774	N
29910.914	N
29911.944	N
29912.931	N
29913.965	N
29914.999	N
29915.929	N
29916.826	N
29917.765	N
29918.867	N
29920.171	N
29921.242	N
29922.359	N
29923.373	N
29924.359	N
29925.509	N
29926.786	N
29927.894	N
29928.975	N
29929.905	N
29930.861	N
29931.156	X
29931.817	N
29932.735	N
29933.148	X
29933.745	N
29934.500	X
29934.891	N
29935.881	N
29936.945	N
29937.863	N
29938.808	N
29939.710	N
29940.595	N
29941.535	N
29942.480	N
29943.479	N
29944.737	N
29945.968	N
29947.334	N
29948.664	N
29949.843	N
29950.952	N
29951.970	N
29953.138	N
29954.067	N
29955.149	N
29956.786	N
29958.177	N
29959.575	N
29960.823	N
29962.189	N
29963.333	N
29964.344	N
29965.338	N
29966.257	N
29967.126	N
29968.006	N
29968.907	N
29969.826	N
29970.858	N
29972.186	N
29973.549	N
29974.853	N
29976.057	N
29977.154	N
29978.274	N
29979.418	N
29980.488	N
29981.717	N
29982.869	N
29984.043	N
29985.307	N
29986.419	N
29987.648	N
29988.799	N
29989.829	N
29990.913	N
29991.930	N
29992.882	N
29993.839	N
29994.821	N
29995.736	N
29996.638	N
29997.565	N
29998.492	N
29999.362	N
30000.230	N
30001.093	N
30001.986	N
30002.895	N
30003.762	N
30004.242	X
30004.639	X
30005.078	X
30005.493	X
30005.938	X
30006.312	N
30007.125	N
30007.923	N
30008.745	N
30009.561	N
30010.352	N
30011.237	N
30012.320	N
30013.422	N
30014.492	N
30015.472	N
30016.399	N
30017.306	N
30018.158	N
30019.006	N
30019.857	N
30020.692	N
30021.517	N
30022.366	N
30023.220	N
30024.048	N
30024.869	N
30025.677	N
30026.464	N
30027.242	N
30028.020	N
30028.804	N
30029.585	N
30030.383	N
30031.194	N
30032.005	N
30032.816	N
30033.644	N
30034.477	N
30035.305	N
30036.154	N
30036.999	N
30037.822	N
30038.624	N
30039.422	N
30040.210	N
30040.984	N
30041.756	N
30042.532	N
30043.322	N
30044.121	N
30044.928	N
30045.780	N
30046.684	N
30047.610	N
30048.531	N
30049.500	N
30050.515	N
30051.424	N
30052.393	N
30053.398	N
30054.357	N
30055.397	N
30056.479	N
30057.500	N
30058.616	N
30059.696	N
30060.803	N
30061.899	N
30062.807	N
30063.723	N
30064.732	N
30065.624	N
30066.508	N
30067.359	N
30068.227	N
30069.202	N
30069.414	X
30070.092	N
30070.461	X
30070.970	N
30071.547	X
30071.867	N
30072.706	N
30073.525	N
30074.352	N
30075.156	N
30075.953	N
30076.776	N
30077.617	N
30078.523	N
30079.587	N
30080.562	N
30081.498	N
30082.633	N
30083.771	N
30084.757	N
30085.856	N
30086.850	N
30087.781	N
30088.723	N
30089.734	N
30090.622	N
30091.534	N
30092.530	N
30093.499	N
30094.403	N
30095.384	N
30096.377	N
30097.320	N
30098.274	N
30099.196	N
30100.151	N
30101.173	N
30102.107	N
30103.092	N
30104.094	N
30105.031	N
30105.883	N
30106.778	N
30107.678	N
30108.592	N
30109.462	N
30110.144	N
30111.053	N
30111.922	N
30112.907	N
30113.970	N
30114.983	N
30115.908	N
30116.867	N
30117.800	N
30118.718	N
30119.603	N
30120.440	N
30121.269	N
30122.167	N
30123.173	N
30124.184	N
30125.106	N
30126.052	N
30126.991	N
30127.876	N
30128.728	N
30129.577	N
30130.502	N
30131.476	N
30132.449	N
30133.467	N
30134.454	N
30135.366	N
30136.251	N
30137.139	N
30138.019	N
30138.891	N
30139.733	N
30140.572	N
30141.408	N
30142.251	N
30143.086	N
30143.965	N
30144.883	N
30145.812	N
30146.704	N
30147.586	N
30148.505	N
30149.438	N
30150.364	N
30151.227	N
30152.120	N
30153.055	N
30154.104	N
30155.063	N
30156.064	N
30157.165	N
30158.147	N
30159.110	N
30160.172	N
30161.209	N
30162.147	N
30163.176	N
30164.133	N
30165.029	N
30165.861	N
30166.672	N
30167.494	N
30168.679	N
30169.897	N
30170.968	N
30172.135	N
30173.282	N
30174.327	N
30175.481	N
30176.640	N
30177.647	N
30178.774	N
30179.962	N
30181.107	N
30182.130	N
30183.093	N
30184.117	N
30185.231	N
30186.198	N
30187.160	N
30188.225	N
30189.179	N
30190.139	N
30190.789	X
30191.127	N
30192.100	N
30193.054	N
30194.118	N
30195.149	N
30196.249	N
30197.576	N
30198.931	N
30200.211	N
30201.415	N
30202.524	N
30203.681	N
30204.781	N
30205.996	N
30207.138	N
30208.398	N
30209.684	N
30210.893	N
30212.164	N
30213.472	N
30214.712	N
30216.428	N
30217.844	N
30219.348	N
30220.931	N
30222.602	N
30224.179	N
30225.656	N
30227.222	N
30228.681	N
30230.421	N
30231.892	N
30233.480	N
30234.852	N
30236.227	N
30237.687	N
30239.057	N
30240.875	N
30242.361	N
30243.844	N
30245.087	N
30246.414	N
30248.164	N
30249.661	N
30251.249	N
30252.720	N
30254.163	N
30255.725	N
30257.072	N
30258.735	N
30260.254	N
30261.804	N
30263.452	N
30264.987	N
30266.586	N
30268.022	N
30269.422	N
30271.090	N
30272.577	N
30274.198	N
30275.484	V
30276.758	N
30277.808	N
30278.769	N
30279.729	N
30280.654	N
30281.577	N
30282.550	N
30283.448	N
30284.325	N
30285.279	N
30286.299	N
30287.260	N
30288.288	N
30289.331	N
30290.289	N
30291.242	N
30292.190	N
30293.085	N
30293.960	N
30294.835	N
30295.724	N
30296.637	N
30297.578	N
30298.462	N
30299.352	N
30300.243	N
30301.094	N
30301.948	N
30302.801	N
30303.640	N
30304.481	N
30305.351	N
30306.259	N
30307.156	N
30308.101	N
30309.055	N
30310.002	N
30310.982	N
30311.960	N
30312.889	N
30313.844	N
30314.783	N
30315.687	N
30316.596	N
30317.560	N
30318.509	N
30319.483	N
30320.524	N
30321.489	N
